"artist_name","track_name","release_date","genre","lyrics"
"Less Than Jake","All My Best Friends Are Metalheads","2000","Ska","""This is a fair request and I promise I will not judge any person only as a teenager And you will constantly remind yourself that some of my generation judges people by their race their belief or the color of their skin And that this is no more right than saying all teenagers are drunken dope addicts or glue sniffers""  But you think it's strange that there's a way Of how you looked and how you act and how you think Pretend they're not the same as you But you think it's strange that there's a way Of how you looked and how you act and how you think And pretend they're not the same as you  Do you know about his strength in convictions? Or how she puts all her faith in religion? Did we take the time to really discover How little we know about each other?  Keep us from saying anything Can't separate from everything And all this really means is You're one in a crowd and you're paranoid of every sound Another friend you won't miss anyhow  But you think it's strange that there's a way Of how you look and how you act and how you think Pretend they're not the same as you  And do you know about his strength in convictions? Or how she puts all her faith in religion? Did we take the time to really discover How little we know about each other?  Keep us from saying anything Can't separate from everything And all this really means is You're one in a crowd and you're paranoid of every sound Keep us from saying anything Can't separate from everything And all this really means is You're one in a crowd and you're paranoid of every sound Another friend you won't miss anyhow   Do you know about his strength in convictions? Or how she puts all her faith in religion? Did ya take the time to really discover How little we know about each other?  Keep us from saying anything Can't separate from everything And all this really means is You're one in a crowd and you're paranoid of every sound Keep us from saying anything Can't separate from everything And all this really means is You're one in a crowd and you're paranoid of every sound  Paranoid of every sound Paranoid of every sound"
"Less Than Jake","The Science of Selling Yourself Short","2003","Ska","I've come to my senses That I've become senseless And I could give you lessons How to ruin your friendships And every last conviction Yeah I smoked them all away And I drank my frustrations Down the drain out of the way  And so I sit and wait and wonder ""Does anyone else feel like me?"" Someone so tired of their routines And disappearing self-esteems  I'll sing along Yeah with every emergency Just sing along And I'm the king of catastrophes I'm so far gone That deep down inside I think it's fine by me I'm my own worst enemy  I could be an expert On co-dependency And I could write the best book On underage tragedy And I've been spending my time Yeah at the local liquor store And I've been sleeping nightly On my best friend's kitchen floor  And so I sit and wait and wonder ""Does anyone else feel like me?"" I'm so over-dosed on apathy And burnt out on sympathy  I'll sing along Yeah with every emergency Just sing along And I'm the king of catastrophes I'm so far gone That deep down inside I think it's fine by me That I'm my own worst enemy  Let the meaning slip away Lost my faith in another day Self-deprecation seems okay I never thought I'd make it anyway whoa-ho  I'll sing along Yeah with every emergency Just sing along And I'm the king of catastrophes I'm so far gone That deep down inside I think it's fine by me I'm my own worst enemy  That I'm my own worst enemy 'Cause I'm my own worst enemy And I'm my own worst enemy 'Cause I'm my own worst enemy And I'm my own worst enemy"
"Less Than Jake","We’re All Dudes","1997","Ska","It's time to put hard times behind get all the bad things off your mind He's feeling good she's feeling good we're feeling good yeah Just hanging out just having fun we're number one Just hanging out just having fun  I'm a dude he's a dude she's a dude we're all dudes hey I'm a dude he's a dude she's a dude we're all dudes hey  There's nothing better than your friends there's no problem you can't win Someone who's always got your back not caring about this and that Just hanging out just having fun we're number one Just hanging out just having fun  I'm a dude he's a dude she's a dude we're all dudes hey I'm a dude he's a dude she's a dude we're all dudes hey I'm a dude he's a dude she's a dude we're all dudes hey I'm a dude he's a dude she's a dude we're all dudes hey  It's all about meeting new faces A smile is on your face and you can't erase it Partying on it's going on Partying on to the break of dawn  It's time to put hard times behind get all the bad things off your mind Just hanging out just having fun we're number one Just hanging out just having fun Just hanging out just having fun we're number- woah!  I'm a dude he's a dude. she's a dude we're all dudes hey I'm a dude he's a dude she's a dude we're all dudes hey  Uh wait what are we doing now? Uh yo we're breaking it down... Ah oh! Yeah hah! Rock on dude! Haha woah!  I'm a dude he's a dude she's a dude we're all dudes hey I'm a dude he's a dude she's a dude we're all dudes hey I'm a dude he's a dude she's a dude we're all dudes hey I'm a dude he's a dude she's a dude we're all dudes hey  Yeah Ed and Less Than Jake huh uh uh uh no?"
"Less Than Jake","Look What Happened","2000","Ska","And I swear it's the last time And I swear it's my last try And we'll walk in circles around this whole block Walk on the cracks of the same old sidewalks Then we'll talk about leaving town Yeah we'll talk about leaving I swear it's the last time And I swear it's my last try  We rode across that bridge all night We talked our way through city lights Traced all the lines we're killing time Under those buzzing signs From downtown to anywhere but here And tonight yeah I swear to these rooftops And just hoped that car would never stop  And I swear it's the last time And I swear it's my last try And we'll walk in circles around this whole block Walk on the cracks of the same old sidewalks And we'll talk about leaving town And we'll talk about leaving I swear it's the last time And I swear it's my last try  We drove around this place all night Past closed signs and familiar sights We're moving by passing time Counting those center lines With twenty-thousand lines left to go That lead to somewhere I don't know It might be the time that we Leave this all behind  And I swear it's the last time And I swear it's my last try And we'll walk in circles around this whole block Walk on the cracks of the same old sidewalks And we'll talk about leaving town And we'll talk about leaving I swear it's the last time And I swear it's my last try  And there's been a few times That we we thought it felt right To take the westbound signs And just leave town tonight  And I swear it's the last time And I swear it's my last try And we'll walk in circles around this whole block Walk on the cracks of the same old sidewalks And we'll talk about leaving town Yeah we'll talk about leaving I swear it's the last time And I swear it's my last try And I swear it's my last try  And we'll talk about leaving town And we'll talk about leaving town"
"Less Than Jake","Johnny Quest Thinks We’re Sellouts","1995","Ska","Well I really don't know If it matters at all so But we try to keep the prices low For our records and our shows But is that is that enough? Or is it that we're not punk enough? Or is it that you think ska just sucks? But Johnny Quest he thinks we're what?  Johnny Quest thinks we're sellouts sellouts Johnny Quest thinks we're sellin' out sellin' out yeah Johnny Quest thinks we're sellouts sellouts Yeah-eah Johnny yeah  Well I really don't know If it matters at all so But we try to keep the prices low For our records and our shows Does it matter that we screen our shirts Besides going to school and going to work Or is it that you think that ska just sucks? Johnny Quest he thinks we're what?  Johnny Quest thinks we're sellouts sellouts Johnny Quest thinks we're sellin' out sellin' out yeah Johnny Quest thinks we're sellouts sellouts Yeah-eah Johnny yeah   Johnny Quest thinks we're sellouts sellouts Johnny Quest thinks we're sellin' out sellin' out yeah Johnny Quest thinks we're sellouts sellouts Yeah-eah Johnny yeah  He thinks we're sellin' out Sellin' out Sellin' out Sellin' out Sellin' out Sellin' out Yeah Sellin' out Sellin' out Sellin' out Sellin' out Sellin' out Sellin' out Yeah"
"Less Than Jake","The Rest of My Life","2006","Ska","I fell asleep last Saturday Underneath polluted skies I walked alone on those Jersey nights and I Saw the boardwalk start to fall The emptiness starts to drown The quiet corners of this town and I  Late last night I made my plans It was the only thing I felt I could do Said goodbye to my best friend Sometimes there's no one left to tell you the truth  It's gonna kill me the rest of my life Let me apologize while I'm still alive I know it's time to face all of my past mistakes It's gonna kill me for the rest of my life  This is my all time low Somehow it feels so familiar Somehow it seems so familiar I feel like letting go And every second that goes by I'm screaming out for a second try  Said goodbye to my best friend Sometimes there's no one left to tell you the truth  It's gonna kill me the rest of my life Let me apologize while I'm still alive I know it's time to face all of my past mistakes I've got to live with them the rest of my life  This is the mess I've made These are the words I can't erase This is my life support shutting down for the final time And it twists like a blade And kills me for the rest of my life  If you won't forgive me The rest of my life Let me apologize while I'm still alive I know it's time to face all of my past mistakes It's gonna kill me for the rest of my life"
"Less Than Jake","History of a Boring Town","1998","Ska","Just talked to this girl used to live here on my street After all these years you're here and you remember me She said her old boyfriend packed up and headed back east But she always knew some day he would go  She just got a new job but she doubts it will last So let's take a drink and never think yeah here's to the past She said it's so funny how life runs out so fast It's just another wasted day  A boring life in a boring town with the same old crowd And I used to say that I'd never stay but I'm rotting here today With that same old crowd that's always been around And I always thought I'd be the first to go  That same old crowd that drags me down Another day in a boring town That same old crowd that brings me down A boring life in a boring town  Just talked to this girl used to live here on my street After all these years you're here and it's still just you and me Sometimes I can't believe after all these years I just think I'll never leave here She said it's so funny how life runs out so fast Let's take another drink and here's to the past  That same old crowd that drags me down Another day in a boring town That same old crowd that brings me down A boring life in a boring town  And remember when they looked through you And then looked past me? We were the ones they said would always leave So when you go just think of me think of me  A boring life in a boring town with the same old crowd And I used to say that I'd never stay but I'm rotting here today With that same old crowd that's always been around And I always thought that and I always thought that And I always thought I'd be the first to go  A boring life a boring town A boring life a boring town A boring life a boring town"
"Less Than Jake","Whatever the Weather","2017","Ska","So is it safe to say It's gonna take each day To explain away The ricochet that life throws at you Through every break and wave And every pace we brace We stand in place When the storm hangs right above our heads  Can we hold on here and can we float? Can we keep from sinking like a stone?  It's out of my hands These too heavy times No matter the weather I'll never waver It's out of my hands These too heavy times No matter the weather I'll never waver Never waver  Can we hold on here and can we float? Can we keep from sinking like a stone?  It's out of my hands These too heavy times No matter the weather I'll never waver It's out of my hands These too heavy times No matter the weather I'll never waver Never waver  It's out of my hands These too heavy times No matter the weather I'll never waver It's out of my hands These too heavy times No matter the weather I'll never waver It's out of my hands These too heavy times No matter the weather I'll never waver It's out of my hands These too heavy times No matter the weather I'll never waver Never waver Whoa"
"Less Than Jake","The Brightest Bulb Has Burned Out / Screws Fall Out","2003","Ska","You told me that your twenty years Have gone by much too fast And you've been hoping this year will be Better than the last You said you've been waging a war Against the loneliest of nights With the strongest drinks and longest lines It's not that big a surprise That you're feeling more dead than alive You're feeling more dead than alive  So I'll let you know If you need somewhere to go I'll be listening when you call And I'll be there if you fall off If you need someone to believe in you I'll let you know I will  You said the hole in your head has gotten Bigger than the hole that's in your chest And you're stuck between the past and present tense You said you've been waging a war Against so many years of lies With stronger drinks and longer lines It's not that big a surprise That you're feeling more dead than alive You're feeling more dead than alive  So I'll let you know If you need somewhere to go I'll be listening when you call And I'll be there if you fall off If you need someone to believe in you I'll let you know I will I'll let you know I will I'll let you know I will  But sometimes...   You gotta let it go! Gotta let it go!  So this pen is starting to become A pipe bomb and these songs Have turned to anthems again To everything that's changed And to everything that's gone away Here's my condolences To the future I never met It's gone and never coming back It's not coming back So don't hold on to your past  You gotta let it go! Gotta let it go!  'Cause friends leave as time fades away The people and the places along the way Without a doubt Yeah screws fall in and screws they fall out  Tomorrow's gone up in smoke And I wonder when I'm alone Where'd my convictions go? So to everyone that's gone away Or fades away or stays the same Here's my apologies To the person that I used to be Before I burned down every bridge And every inch of everything I used to know  I gotta let it go! Gotta let it go!  'Cause friends leave as time fades away The people and the places along the way Without a doubt Yeah screws fall in and screws they fall out  Friends leave as time fades away The people and the places along the way So don't hold on to your past No it's never coming back (You gotta let it go!) 'Cause friends leave as time fades away The people and the places along the way (You gotta let it go!) Without a doubt Yeah screws fall in and screws fall out  Friends leave as time fades away The people and the places along the way Without a doubt Yeah screws fall in and screws fall out Without a doubt Yeah screws fall in and screws fall out Without a doubt Yeah screws fall in and screws fall out Without a doubt Yeah screws fall in and screws fall out Without a doubt Yeah screws fall in and screws they fall out"
"Less Than Jake","Bomb Drop","2017","Ska","Head full of chemicals until you've had enough Dissonance makes the accidents all become too much You swung like a pendulum and now you’re feeling numb Turned from a warning shot into a smoking gun  You can't keep waiting for the bomb to drop And hope everything just stops And falls in place while dark clouds roll away You can't keep waiting for the bomb to drop And watch the ticking clock The hourglass the shadows pass away  Time never waits for you time won't ever stop Time doesn't need to know it’s not a countdown clock You've been waiting for the end just like you always do The targets on your back they fade to black and blue  Those warning signs the war inside your mind Turns out it’s all for nothing Those warning signs the war inside your mind It’s all for nothing  You can't keep waiting for the bomb to drop And hope everything just stops And falls in place while dark clouds roll away You can't keep waiting for the bomb to drop And watch the ticking clock The hourglass the shadows pass away  Ooh-oh woah woah woah You can't keep waiting for the bomb to drop And hope everything just stops The hourglass the shadows pass away"
"Less Than Jake","That’s Why They Call It a Union","2003","Ska","There's a black cloud over this house That's been around for three years now There's a thunderstorm inside And it won't go away No it won't go away That's why they call it a union That's why they call it a union That's why they call it a union  I remember him turning around He said ""Son I'll be leaving now I can't be the person that you want me to be"" And then she said ""Some things are finally ending now Yeah I knew you'd be walking out You can't be the person that you want me to be Want me to be  Three years of all the arguments Three years of all this silence Has been enough to last me a lifetime Three years of all the arguments Three years of all this pain  That's why they called it a union That's why they called it a union So both of you please forgive me tonight That's why they call it a union So please forgive me tonight  I remember him turning around He said ""Son I'll be leaving now You can't be the person that I want you to be Want you to be  Three years of all the arguments Three years of all this silence Has been enough to last me a lifetime Three years of all the arguments Three years of all these pain  That's why they called it a union That's why they called it a union So both of you please forgive me tonight That's why they call it a union So please forgive me tonight  I can't look at the pictures anymore Because I know how it's run its course And I know how the story ends I know it ends  There's a black cloud over this house That's been around for three years now There's a thunderstorm inside There's another fight tonight There's a black cloud over this house That's been around for three years now There's a thunderstorm tonight And it won't go away No it won't go away  That's why they call it a union That's why they call it a union So both of you please forgive me tonight That's why they call it a union So please forgive me tonight So please forgive me tonight So please forgive me goodnight"
"Less Than Jake","Automatic","1996","Ska","This is the old dude Howie J. Reynolds and you're listening to Less Than Jake  I think I think I know it all But can I be sure of the things I've grown to know about And can I say I know it all When rules just guide me to blindly follow  Bad things are automatic when you see them everyday ( Everyday ) Is it the same routine Or just your fucked up dreams That keep you walking mindless all the way  I think I think I know it all But is our belief just stringing us along And was there something wrong in what I heard for every hour of the day  Bad things are automatic when you see them everyday ( Everyday ) Is it the same routine Or just your fucked up dreams That keep you walking mindless all the way Hey!  I think I think I know it all I think I think I know it all  Bad things are automatic when you see them everyday ( Everyday ) Is it the same routine Or just your fucked up dreams That keep you walking mindless all the way"
"Less Than Jake","Welcome To My Life","2017","Ska","Welcome to my life So set to say I'm sorry To everybody Welcome to my life So set to say I'm sorry To everybody ""Sorry""-- it's almost automatic I mean well but I lose it in the static Big plans but they always go up in smoke Too bad I didn't take a minute To make the most of every day while I was in it So sad I'm gonna end up alone Welcome to my life So set to say I'm sorry To everybody Welcome to my life So set to say I'm sorry To everybody Sorry I take it all for granted Turn it off or I lose it in a panic Truth is it's all that I’ve ever known Fact is if you blink you might've missed it I guess the moment’s gonna pass without you in it So sad you’re gonna end up alone I’ve been busy dizzy living with this feeling now Might have been days in a haze and I’m losing count Of saying sorry and I walk away I walk away Welcome to my life So set to say I'm sorry To everybody Welcome to my life So set to say I'm sorry To everybody Hey everybody I say I’m sorry"
"Less Than Jake","Sugar in Your Gas Tank","1996","Ska","If I had a scheme For everything it seems I'd be sure I could change it all It all it all it all it all  If I had it in me To stop my random thoughts and my dumb dreams I could deal with this non-stop spinning world  If only I could say That everything's OK take a good look Look the other way Frustration hell who needs it? Who needs it anyway?  If I had it in me To stop my random thoughts and my dumb dreams I could deal with this non-stop spinning world Yeah this non-stop spinning world Yeah this non-stop spinning world  But I'd rather sit back Just smoke cigarettes Be the one with the loudest mouth Be the most closed-minded As I could get And just smoke cigarettes Be the one with the loudest mouth I'm the most closed-minded As I could get Yeah as I could get Yeah as I could get Yeah  If I had a scheme For everything it seems I'd be sure I could change it all It all it all it all it all  If I had it in me To stop my random thoughts and my dumb dreams I could deal with this non-stop spinning world Yeah this non-stop spinning world Yeah this non-stop spinning world Yeah this non-stop spinning world"
"Less Than Jake","Last One Out of Liberty City","1998","Ska","Last one out of Liberty City burn it to the ground  I know I know I know I know just who I am And what's in my head is that I don't really give a damn Just who you think I am Just who I am just who I am Just who I  I know there comes a time when you lose faith in what you believe inside What you have inside And did you know somehow it's just a spark that's a start? That keeps us from the crowd The other day this girl came up to me and asked If she used to go to school with me and kinda laughed She said wasn't I the guy her friends always called a waste of time?  I know I know I know I know just who I am And what's in my head is that I don't really give a damn Just who you think I am Just who I am just who I am Just who I  When I stop and think about where I'll be ten years from now Ten years from now I wonder if the me of now would call myself washed up or watered down Or just part of the crowd The other night this guy came up to me downtown And can't believe after five years I'm still around He said wasn't I the guy who walked these streets all night? Such a waste of time  I know I know I know I know just who I am And what's in my head is that I don't really give a damn Just who you think I am Just who I am just who I am  Just who I am just who I am Just who I Just who I am just who I am Just who I Just who I am just who I am Just who I am Wow!"
"The Selecter","On My Radio","1980","Ska","I bought my baby a red radio He played it all day a-go-go a-go-go He liked to dance to it down in the streets He said he loved me but he loved the beat But when I switch on I rotate the dial I could see it there driving him so wild I bought my baby a red radio He said he loved me but he had to go  It's just the same old show on my radio It's just the same old show on my radio It's just the same old show on my radio It's just the same old show on my radio On my radio on my radio on my radio  I bought my baby a red radio He played it all day a-go-go a-go-go He liked to dance to it down in the streets He said he loved me but he loved the beat  It's just the same old show on my radio It's just the same old show on my radio It's just the same old show on my radio It's just the same old show on my radio On my radio on my radio on my radio   It's just the same old show on my radio It's just the same old show on my radio It's just the same old show on my radio It's just the same old show on my radio On my radio on my radio on my radio  It's just the same old show on my radio It's just the same old show on my radio It's just the same old show on my radio It's just the same old show on my radio (It's just the same old show on my radio) I bought my baby a red radio (It's just the same old show on my radio) A red radio a-go-go a-go-go (It's just the same old show on my radio) A red radio I rotate the dial (It's just the same old show on my radio) A red radio driving him so wild (It's just the same old show on my radio) A red radio he had to go (It's just the same old show on my radio) I bought my baby a red radio"
"The Selecter","Too Much Pressure","1980","Ska","Too much pressure Too much pressure Too much pressure Too much pressure Too much pressure this pressure got to stop Too much pressure it's getting to my head Too much pressure they're giving me hard times Too much pressure my woman made me sad Too much pressure she try to make me look small Too much pressure end up with no money Too much pressure my car fail its MOT Too much pressure it's too much pressure Too much pressure it's too much pressure Too much pressure Him fumble up a woman Too much pressure my life's so hard Too much pressure and all them certain kind of people Too much pressure them having it easy Too much pressure them sail through life Too much pressure them have no joy Too much pressure them have no joy Too much pressure this pressure got to stop Too much pressure this pressure got to stop Too much pressure it's got to stop it's got to stop Too much pressure it's got to stop it's got to stop Too much pressure it's got to stop it's got to stop Too much pressure Too much pressure oh Lord oh Lord Too much pressure oh what me a go do? Too much pressure it's too much pressure Too much pressure it's too much pressure Too much pressure oh Lord oh Lord Too much pressure somebody help me Too much pressure it's too much pressure Too much pressure it's too much pressure Too much pressure this pressure got to stop Too much pressure this pressure got to stop Too much pressure it's got to stop it's got to stop Too much pressure it's got to stop it's got to stop Too much pressure it's got to stop it's got to stop Too much pressure Too much pressure Too much pressure Too much pressure Too much pressure Too much pressure Too much pressure (It's got to stop it's got to stop) Too much pressure (It's got to stop it's got to stop) Too much pressure (It's got to stop it's got to stop) Too much pressure (It's got to stop it's got to stop) Too much pressure (It's got to stop it's got to stop) Too much pressure (It's got to stop it's got to stop) Too much pressure (It's got to stop it's got to stop) Too much pressure (It's got to stop it's got to stop) Too much pressure (It's got to stop) Too much pressure (It's got to stop it's got to stop) Too much pressure (It's got to stop it's got to stop)"
"The Selecter","Three Minute Hero","1980","Ska","They asked you if you're alright You say yes But all the time you know It's a mess  It's 5 p.m. and you're on your way home Just another day with that endless grey drone  Three-minute hero I wanna be Three-minute hero I wanna be Three-minute hero I wanna be Three-minute hero  Drag yourself along the road Sit on the bus Switch on your transistor Cause a fuss  It's 11 p.m. and you're on your way home Just another night with that endless grey drone  Three-minute hero I wanna be Three-minute hero I wanna be Three-minute hero I wanna be Three-minute hero  I wanna be I wanna be I wanna be A three minute hero  Three-minute hero I wanna be Three-minute hero I wanna be Three-minute hero I wanna be Three-minute hero  It's too early in the morning Stupid job Don't wanna eat can't think straight Same as yesterday  It's 7 a.m. and you're leaving home Just another day with that endless grey drone  Three-minute hero I wanna be Three-minute hero I wanna be Three-minute hero I wanna be Three-minute hero I wanna be Three-minute hero I wanna be Three-minute hero I wanna be Three-minute hero I wanna be Three-minute hero I gotta be Three-minute hero I wanna be Three-minute hero I gotta be Three-minute hero I wanna be Three-minute hero I gotta be"
"The Selecter","Missing Words","1980","Ska","Last night when I told you all that stuff About the way things are You didn't understand a word But you said you did Now I`m not the honest Joe I might seem I can`t take your lies It's late I'm tired your words just crackle along the wire You got a problem baby (you got a problem) It's all over now (it's over now) You thought you had it made It's over it's over It just don't make sense the way you did They things you did You might have thought that I was dumb But I'm all wised up Games up move on why don't you get out of my hair I wonder if you ever did really care You got a problem baby (you got a problem) It's all over now (it's over now) You thought you had it made It's over it's over it's over Missing words missing words it's just Missing words missing words it's just Missing words missing words it's just Missing words missing words it's just Missing words You got a problem baby (you got a problem) It's all over now (it's over now) You thought you had it made It's over it's over it's over Missing words missing words it's just Missing words missing words it's just Missing words missing words it's just Missing words missing words it's just Missing words Missing words missing words it's just Missing words missing words it's just Missing words missing words it's just Missing words missing words it's just Missing words"
"The Selecter","My Collie (Not A Dog)","1980","Ska","This is a government health warning Smoking can seriously damage your brain  I love my collie It makes me feel so high (High) It gives me deep meditation Oh my sweet collie I love my collie It makes me feel so high (High) It gives me deep meditation Oh my sweet collie  I love it I love it I love it so But I don't want it to go I need it I need it I need it so I'll never let it go  Collie It makes me feel so high (High) It gives me deep meditation Oh my sweet collie  I love it I love it I love it so But I don't want it to go I need it I need it I need it so I'll never let it go  Collie It makes me feel so high (High) It gives me deep meditation Oh my sweet collie  Oh my sweet collie Oh my sweet collie Oh my sweet collie Oh my sweet collie Oh my sweet collie Oh my sweet collie Oh my sweet collie Oh my sweet collie Oh my sweet collie Oh my sweet collie Oh my sweet collie Oh my sweet collie Oh my sweet collie"
"The Selecter","Celebrate the Bullet","1981","Ska","Celebrate the bullet Put your finger on the trigger But you don't have to pull it 'Cause you know it won't bring them Back to you back to you Celebrate the bullet But you have to snigger You told 'em all to shove it 'Cause you know it won't bring them Back to you back to you Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet Put your finger on the trigger But you don't have to pull it 'Cause you know it won't bring them Back to you back to you Celebrate the bullet It all seems to get much bigger Do you really have to prove it 'Cause you know it won't bring them Back to you back to you Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet bullet bullet bullet bullet bullet Celebrate the bullet Celebrate the bullet"
"The Selecter","Out On The Streets","2000","Ska","Out on the streets again Looking for something It just don't matter now I don't wanna care I want to have some fun Make a connection I feel like a roller coaster I don't wanna stop Let's go somewhere I don't know where lets go Somewhere exciting White lies and amber lighting Try to seduce me I don't wanna go there again Out on the streets again Looking for something It just don't matter now I don't wanna care I want to have some fun Make a connection I feel like a roller coaster I don't wanna stop Let's go somewhere I don't know where lets go Somewhere exciting White lies and amber lighting Try to seduce me I don't wanna go there again Don't wanna go don't wanna go But it's the only place to go oh oh There's gonna be trouble I know oh oh Don't wanna know don't wanna know oh oh No Let's go somewhere I don't know where lets go Somewhere exciting White lies and amber lighting Try to seduce me I don't wanna go there again Don't wanna go don't wanna go But it's the only place to go oh oh There's gonna be trouble I know oh oh Don't wanna know don't wanna know oh oh No"
"The Selecter","Tell Me What’s Wrong","2000","Ska","We were friends do you remember Not so long not so long ago Each and every time we meet You seem to be avoiding me I've been hearing things all around You've been saying that I'm a clown I guess the truth is plain to see Man to man is your worst enemy Won't you tell me What have I done For you to try and bring me down I felt the change change towards me Tell me tell me what's wrong  Oh won't you tell me Oh won't you tell me Oh won't you tell me Tell me what's wrong After all's been said and done I guess that's how it ought to be Just you remember this The bad you do shall follow you I can see things more clearly now To me it just don't make no sense I guess the truth is plain to see You're now my enemy Oh won't you tell me What have I done For you to try and bring me down I felt the change change towards me Tell me tell me what's wrong  Oh won't you tell me Oh won't you tell me Oh won't you tell me Tell me what's wrong I can see things more clearly now To me it just don't make no sense I felt the change change towards me Tell me tell me what's wrong Oh won't you tell me Oh won't you tell me Oh won't you tell me Tell me what's wrong After all's been said and done I guess that's how it ought to be"
"The Selecter","Everyday (Time Hard)","2000","Ska","Everyday things are getting worse Everyday things are getting worse Time so hard dog and all a look work Time so hard dog and all a look work Everyday things are getting worse Everyday things are getting worse I took him down to the market place And them laugh at my dog You never see smoke without fire I said Oh You gotta hold your head up high Everyday things are getting worse Everyday things are getting worse Time so hard dog and all a look work Time so hard dog and all a look work I took him down to the market place And them laugh at my dog You never see smoke without fire I said Oh You gotta hold your head up high Everyday things are getting worse Everyday things are getting worse Time so hard why oh why oh lord Time so hard why oh why oh lord Everyday things are getting worse Everyday things are getting worse Everyday things are getting worse Everyday things are getting worse Time so hard look upon Maud and Gerard"
"The Selecter","Carry Go Bring Come","2000","Ska","La la la la la la la la la la La la la la la la la la la la All this carry go bring come my dear Bring misery All this carry go bring come my dear It bring misery Going from home to home Making disturbances It's time you stop fooling yourself You old Jezebel The strong shall inherit the earth You old Jezebel It needs no light to see That you're making disturbances It's better to speak the truth And use a wise tongue It's better than bringing oppression Upon an innocent man But time will tell on you You old Jezebel How long shall the wicked reign over the people La la la la la la la la la la La la la la la la la la la la It's better to speak the truth And use a wise tongue It's better than bringing oppression Upon an innocent man But time will tell on you You old Jezebel How long shall the wicked reign over the people I said how long shall the wicked reign over the people I said how long shall the wicked reign over the people La la la la la la la la la la La la la la la la la la la la La la la la la la la la la la La la la la la la la la la la"
